ID,CREDITSTATUS,AGE,GENDER,CAMPAIGN,OWNCAR,OWNPROPERTY,CHILDRENCOUNT,FAMSIZE,INCOMETOTAL,INCOMETYPE,EDUCATIONLEVEL,MARITALSTATUS,HOUSINGTYPE,MOBILE,EMAIL,OCCUPATION
5010190,0,50,F,24,N,Y,0,2,76500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5010206,C,52,M,1,Y,Y,0,2,135000,Working,Lower secondary,Married,With parents,Y,Y,Laborers
5010212,X,27,M,3,Y,Y,0,2,202500,Commercial associate,Higher education,Married,House / apartment,Y,N,
5010226,0,23,F,1,Y,Y,1,3,90000,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5010234,C,59,M,0,Y,Y,0,2,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5010240,C,32,M,1,Y,Y,0,2,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5010244,C,32,M,5,Y,Y,0,2,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5010248,C,45,M,2,Y,Y,0,2,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5010253,C,46,F,0,Y,Y,0,2,247500,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5010256,0,43,F,0,Y,Y,1,3,67500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Cooking staff
5010271,X,40,M,4,N,Y,1,3,562500,Working,Incomplete higher,Married,House / apartment,Y,N,
5010274,C,33,M,5,N,Y,1,3,562500,Working,Incomplete higher,Married,House / apartment,Y,N,
5010277,C,40,M,2,N,Y,1,3,562500,Working,Incomplete higher,Married,House / apartment,Y,N,
5010279,X,24,M,1,N,Y,1,3,562500,Working,Incomplete higher,Married,House / apartment,Y,N,
5010286,C,47,F,1,N,Y,0,2,126000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,Y,
5010294,0,37,F,5,N,Y,0,1,99000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Sales staff
5010299,0,45,F,9,N,Y,0,2,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5010302,0,30,F,2,N,Y,0,2,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,
5010303,C,45,F,1,N,Y,0,2,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,
5010305,C,54,F,3,N,Y,0,2,157500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010306,C,56,F,0,N,Y,0,2,157500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010307,X,46,F,2,N,Y,0,2,157500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010313,C,79,F,29,Y,Y,1,3,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5010319,C,47,M,2,N,N,0,2,135000,Commercial associate,Higher education,Married,House / apartment,Y,Y,Cooking staff
5010337,0,32,F,3,N,N,0,2,216000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010338,0,56,F,0,N,N,0,2,216000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010343,C,33,F,1,N,N,0,2,216000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010346,C,30,F,0,N,Y,0,2,328500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,Y,Managers
5010351,C,33,M,2,Y,N,1,3,180000,State servant,Incomplete higher,Married,With parents,Y,N,Drivers
5010362,C,46,M,0,Y,N,0,1,90000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Y,N,Drivers
5010366,C,47,F,1,Y,Y,1,2,157500,Working,Higher education,Separated,House / apartment,Y,Y,Medicine staff
5010371,0,39,F,0,Y,Y,0,2,270000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010373,C,21,F,20,Y,Y,0,2,270000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010374,C,80,F,27,Y,Y,0,2,270000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010378,C,50,F,2,Y,Y,0,2,270000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010380,C,27,F,5,Y,Y,0,2,270000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010400,C,40,F,2,Y,Y,1,3,225000,Working,Higher education,Married,House / apartment,Y,N,High skill tech staff
5010406,0,51,F,0,N,Y,0,2,202500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010411,C,27,F,1,N,Y,0,2,202500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010423,C,23,F,18,N,Y,0,2,67500,Working,Secondary / secondary special,Married,House / apartment,Y,Y,Medicine staff
5010426,C,59,F,0,N,Y,0,2,67500,Working,Secondary / secondary special,Married,House / apartment,Y,Y,Medicine staff
5010428,C,87,F,53,N,Y,0,2,67500,Working,Secondary / secondary special,Married,House / apartment,Y,Y,Medicine staff
5010430,X,31,F,0,N,Y,0,2,67500,Working,Secondary / secondary special,Married,House / apartment,Y,Y,Medicine staff
5010432,C,41,F,2,Y,N,1,3,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5010436,C,40,F,24,N,Y,0,2,90000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010437,0,43,F,0,N,Y,0,2,90000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010443,C,29,F,3,N,Y,0,2,90000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010447,X,29,F,3,N,Y,0,2,202500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010463,C,37,F,2,N,Y,0,2,171000,Student,Higher education,Married,House / apartment,Y,Y,Core staff
5010488,0,27,M,6,Y,Y,0,2,112500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010498,C,51,M,0,Y,Y,1,3,202500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5010504,0,25,F,0,Y,Y,0,1,135000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Sales staff
5010512,C,27,F,3,Y,Y,1,3,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5010523,0,47,M,0,Y,Y,1,3,450000,Working,Higher education,Married,Office apartment,Y,N,Managers
5010525,X,36,M,1,Y,Y,1,3,450000,Working,Higher education,Married,Office apartment,Y,N,Managers
5010534,0,39,M,5,Y,Y,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Security staff
5010538,C,30,F,2,Y,N,2,4,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5010551,X,41,F,2,Y,Y,0,1,315000,Commercial associate,Secondary / secondary special,Separated,House / apartment,Y,Y,Laborers
5010556,C,32,M,0,Y,Y,0,2,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5010557,C,60,M,4,Y,Y,0,2,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5010558,X,35,M,3,Y,Y,0,2,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5010567,C,36,F,5,Y,Y,0,2,121500,Working,Higher education,Married,House / apartment,Y,Y,Sales staff
5010568,0,25,F,2,Y,Y,0,2,121500,Working,Higher education,Married,House / apartment,Y,Y,Sales staff
5010573,C,41,F,0,Y,Y,0,2,121500,Working,Higher education,Married,House / apartment,Y,Y,Sales staff
5010574,0,21,M,2,Y,Y,1,3,247500,Working,Secondary / secondary special,Married,House / apartment,Y,Y,Drivers
5010578,X,51,M,4,Y,Y,1,3,247500,Working,Secondary / secondary special,Married,House / apartment,Y,Y,Drivers
5010579,C,59,M,2,Y,Y,1,3,247500,Working,Secondary / secondary special,Married,House / apartment,Y,Y,Drivers
5010589,0,29,M,1,Y,Y,1,3,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5010590,C,48,M,0,Y,Y,1,3,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5010593,0,50,F,1,N,Y,0,2,112500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010594,C,55,F,11,N,Y,0,2,112500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010596,C,41,F,0,N,Y,0,2,112500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010599,0,56,F,25,N,Y,2,4,90000,Working,Higher education,Married,House / apartment,Y,N,Drivers
5010600,0,29,F,2,N,Y,2,4,90000,Working,Higher education,Married,House / apartment,Y,N,Drivers
5010610,C,37,F,2,N,Y,0,1,65250,Pensioner,Secondary / secondary special,Widow,House / apartment,Y,N,
5010613,C,33,F,9,N,Y,0,2,184500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Cleaning staff
5010622,C,27,F,2,N,Y,0,2,103500,Pensioner,Incomplete higher,Married,House / apartment,Y,N,
5010624,C,27,F,3,N,Y,0,2,103500,Pensioner,Incomplete higher,Married,House / apartment,Y,N,
5010625,X,21,F,1,N,Y,0,1,180000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5010626,0,57,F,3,N,Y,0,1,180000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5010636,C,34,F,0,Y,Y,0,2,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5010637,0,24,F,6,Y,Y,0,2,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5010638,0,34,F,0,Y,Y,0,2,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5010639,X,48,F,2,Y,Y,0,2,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5010640,C,26,F,7,Y,Y,0,2,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5010641,C,28,F,0,Y,Y,0,2,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5010645,0,53,F,2,Y,Y,2,4,67500,Working,Higher education,Married,House / apartment,Y,N,
5010646,0,30,F,1,Y,Y,2,4,67500,Working,Higher education,Married,House / apartment,Y,N,
5010650,X,30,M,3,N,N,1,3,112500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5010652,C,36,M,4,Y,N,0,1,180000,Working,Higher education,Single / not married,House / apartment,Y,N,Laborers
5010657,X,31,M,4,Y,Y,2,4,270000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5010666,C,29,M,3,Y,Y,0,2,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5010671,C,59,M,1,Y,Y,0,2,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5010674,X,35,F,0,N,Y,1,3,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,
5010679,X,37,M,0,Y,Y,0,2,292500,Working,Higher education,Married,House / apartment,Y,N,Managers
5010681,0,42,M,12,Y,Y,0,2,292500,Working,Higher education,Married,House / apartment,Y,N,Managers
5010682,C,38,M,1,Y,Y,0,2,292500,Working,Higher education,Married,House / apartment,Y,N,Managers
5010685,C,43,M,2,Y,Y,0,2,292500,Working,Higher education,Married,House / apartment,Y,N,Managers
5010690,0,38,M,1,Y,Y,0,1,99000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,Y,Laborers
5010691,C,32,M,2,N,N,0,2,202500,Commercial associate,Incomplete higher,Civil marriage,With parents,Y,N,
5010699,X,46,F,14,Y,Y,2,4,292500,Commercial associate,Higher education,Married,House / apartment,Y,N,Sales staff
5010707,X,28,M,3,Y,N,0,2,202500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5010709,0,38,M,1,N,Y,2,4,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5010710,C,54,M,1,N,Y,2,4,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5010713,X,55,M,35,N,Y,2,4,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5010717,0,27,F,3,N,Y,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,Y,High skill tech staff
5010726,C,42,F,2,N,Y,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,Y,High skill tech staff
5010729,0,46,F,5,N,Y,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,Y,High skill tech staff
5010741,C,42,F,1,N,Y,0,2,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Waiters/barmen staff
5010745,0,22,M,26,Y,Y,0,2,157500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5010751,C,49,F,1,Y,Y,0,2,67500,Pensioner,Incomplete higher,Married,House / apartment,Y,N,
5010755,C,40,F,0,Y,Y,0,2,67500,Pensioner,Incomplete higher,Married,House / apartment,Y,N,
5010759,0,37,F,1,N,Y,0,2,162000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010768,X,44,M,2,N,Y,0,1,135000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Laborers
5010773,0,48,F,9,N,Y,0,2,135000,Working,Higher education,Married,With parents,Y,N,Sales staff
5010782,C,49,F,1,Y,Y,1,3,157500,Commercial associate,Higher education,Married,House / apartment,Y,Y,Core staff
5010796,0,57,F,0,N,N,0,2,45000,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5010801,C,52,F,2,N,Y,0,2,270000,Working,Secondary / secondary special,Married,Municipal apartment,Y,Y,Security staff
5010802,C,36,F,0,N,Y,0,2,270000,Working,Secondary / secondary special,Married,Municipal apartment,Y,Y,Security staff
5010811,X,58,F,28,N,Y,1,3,135000,Working,Higher education,Married,House / apartment,Y,N,Accountants
5010815,X,37,F,2,N,Y,2,4,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,Y,Sales staff
5010817,C,31,F,2,N,Y,2,4,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,Y,Sales staff
5010827,X,46,F,1,Y,Y,0,2,270000,Working,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5010830,C,23,F,0,Y,Y,0,2,270000,Working,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5010836,0,36,F,1,N,Y,0,2,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5010837,C,24,F,1,N,Y,0,2,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5010841,C,52,F,49,Y,Y,0,2,112500,Pensioner,Higher education,Married,House / apartment,Y,N,
5010844,C,55,F,4,Y,Y,0,2,157500,Working,Higher education,Married,House / apartment,Y,Y,Sales staff
5010854,C,57,F,2,N,Y,1,3,90000,Working,Secondary / secondary special,Married,House / apartment,Y,Y,
5010856,C,32,F,0,N,Y,0,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Security staff
5010857,C,42,F,1,N,Y,0,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Security staff
5010858,C,35,F,1,N,Y,0,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Security staff
5010863,C,29,M,2,Y,Y,1,3,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,Y,Core staff
5010869,5,41,M,0,Y,Y,1,1,450000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Y,Y,Core staff
5010874,C,79,F,2,N,Y,0,2,45000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010879,C,30,F,2,N,Y,0,2,45000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010886,C,57,F,4,N,Y,0,2,157500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,Y,
5010887,0,59,F,40,N,Y,0,2,157500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,Y,
5010898,C,46,M,5,Y,Y,0,2,112500,Working,Secondary / secondary special,Married,House / apartment,Y,Y,Low-skill Laborers
5010917,X,59,M,2,Y,Y,0,2,243000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5010918,0,27,M,1,Y,Y,0,2,243000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5010929,C,35,F,3,Y,Y,2,4,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,Y,Core staff
5010930,X,53,F,1,Y,Y,2,4,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,Y,Core staff
5010936,X,75,F,0,N,N,0,1,135000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5010940,0,41,F,5,N,N,0,1,135000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5010941,C,42,F,5,N,N,0,1,135000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5010943,C,44,F,3,N,N,0,2,157500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5010953,C,45,M,2,Y,Y,0,2,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5010956,C,37,M,0,Y,Y,0,2,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5010958,X,22,M,0,Y,Y,0,2,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5010989,C,97,F,32,N,Y,0,1,121500,Commercial associate,Higher education,Single / not married,Rented apartment,Y,N,Sales staff
5010993,C,34,F,2,N,Y,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5010995,C,48,F,1,N,Y,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5010996,C,48,F,11,N,Y,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5010997,C,40,F,5,N,Y,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5011023,C,98,M,0,Y,Y,2,4,99000,State servant,Secondary / secondary special,Married,With parents,Y,N,Drivers
5011024,C,40,M,0,Y,Y,2,4,99000,State servant,Secondary / secondary special,Married,With parents,Y,N,Drivers
5011026,C,79,M,26,Y,Y,2,4,99000,State servant,Secondary / secondary special,Married,With parents,Y,N,Drivers
5011029,C,25,F,1,N,Y,0,2,292500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,Y,Sales staff
5011032,0,33,F,1,N,Y,1,3,135000,Working,Academic degree,Civil marriage,House / apartment,Y,N,
5011036,C,52,F,2,N,Y,0,2,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,Y,N,
5011042,X,35,F,1,N,Y,0,2,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,Y,N,
